names	logFC	AveExpr	t	P.Value	adj.P.Val	B
NT5C2	0.055013010604485	8.97943059873698	0.49515212328262	0.622311012564074	0.737239485472867	-6.77353863398612
CCZ1	0.0791315292810033	7.79377415418112	0.495085479072563	0.622357772087306	0.737239485472867	-6.7735717102771
OXCT1	0.0785858927696719	8.92161042151243	0.494912038469134	0.62247947040078	0.737268250973836	-6.7736577701533
CIDEC	-0.0802583835638835	8.15192816058324	-0.494895381252483	0.622491158850347	0.737268250973836	-6.77366603376047
CD3G	-0.153990545435447	5.73731517364921	-0.494607267509187	0.622693345095642	0.737443091392184	-6.77380892268397
SPINT1	-0.208433365803575	9.7054682126425	-0.49395742684468	0.623149483356163	0.737918625037986	-6.77413090572914
GRIN2C	0.145605458029542	5.10172840248153	0.493798450229507	0.623261095317585	0.737986131348971	-6.77420961154365
HS3ST1	0.137903700354443	5.17484650309085	0.493286190524168	0.623620795415768	0.738347354362164	-6.77446304909534
XAB2	-0.104347036823926	7.52239379257915	-0.493207840380499	0.623675819679255	0.73834781911047	-6.77450178937643
RNF121	0.0882661960710065	7.79617804506718	0.492905456928709	0.62388819974285	0.738534555445793	-6.77465124584572
RPL41	0.058817854127847	15.1468010387194	0.492785415684093	0.623972520016192	0.738568400593549	-6.77471055239181
CXCL9	-0.16417428856173	9.38927361796679	-0.492709159556108	0.624026087042378	0.738568400593549	-6.77474821939799
TMEM30A	0.0737556001587105	9.8241851348317	0.491312220107604	0.625007744218998	0.739665469625197	-6.77543721990027
IGF2R	0.0760854472985351	9.40445360267695	0.491161382284622	0.625113781814212	0.739685122029193	-6.77551150028468
SERTAD2	-0.0698118232294398	9.28247267152888	-0.491126808967672	0.625138087657231	0.739685122029193	-6.77552852279609
EP300	0.0700634158661453	7.81041248155281	0.490987112461268	0.625236301794421	0.739685122029193	-6.77559729163667
NACA	-0.0628162721023884	13.3515899117688	-0.4909771972764	0.625243272960525	0.739685122029193	-6.77560217187854
ZNF710	0.0900950622552106	8.71748734076712	0.49082513922739	0.625350186206362	0.739746850466431	-6.77567700241954
TSC22D2	0.116123161556476	5.9532931621278	0.490608490144681	0.625502527889255	0.739862302155022	-6.7757835796731
CTSB	0.0942610245040054	11.6563434320733	0.490217069379282	0.625777805791492	0.740123133392142	-6.77597601489048
TRPM1	-0.185162387356441	4.21408225608098	-0.48983686711859	0.626045245175831	0.740288743604259	-6.77616278886468
AKAP3	0.0746671443874325	4.7720667295562	0.489772380162852	0.626090611172252	0.740288743604259	-6.77619445375838
GRIP2	0.113363513297061	7.60253413885454	0.489695295283768	0.626144841598953	0.740288743604259	-6.77623229915786
CARTPT	0.0822849143840338	7.08019254185152	0.489634899171035	0.626187332664108	0.740288743604259	-6.77626194695397
NDUFA8	0.0738651444664793	10.017461143662	0.4896286820022	0.626191706761664	0.740288743604259	-6.77626499868874
HAP1	-0.10467459562938	6.25982472507181	-0.489463607219554	0.626307850280246	0.740361287198245	-6.77634601258145
NT5DC3	-0.0917932816754492	7.74834443632613	-0.489207756859526	0.626487880570103	0.740449629244431	-6.77647152293639
OGDH	0.0650922210803717	9.186210263804	0.489118936614386	0.626550384683457	0.740449629244431	-6.77651507951413
EIF5B	0.0636778313640667	7.67522875583942	0.489048737270843	0.626599786940001	0.740449629244431	-6.77654949903382
WIPF2	-0.047819424843949	10.0789260278139	-0.489045973262717	0.62660173212494	0.740449629244431	-6.7765508541575
POLD4	0.153606923152218	8.20271801570189	0.488883843787693	0.626715836235677	0.740512455364153	-6.77663032886978
STK19	0.0411541672709799	9.51252069815193	0.488814727146392	0.626764482198338	0.740512455364153	-6.77666420140739
BCKDHA	-0.0709640407041849	9.10259113570128	-0.488568008579271	0.626938142262392	0.740650064766505	-6.77678507397715
CHM	0.118439639241904	3.53375880723224	0.488493547583958	0.626990557972149	0.740650064766505	-6.77682154207989
HLA-DOB	-0.165456486750053	7.05493155918714	-0.488356194174366	0.627087250926809	0.740699545208515	-6.77688879797775
SEC14L5	-0.0720282378366477	7.68295266417168	-0.487881535495939	0.627421447909129	0.741024119573554	-6.77712107292262
GLULP4 /// GLULP4	-0.182866985131289	5.092608956077	-0.487810172391063	0.627471699918591	0.741024119573554	-6.77715597519102
KIAA0195 /// MIR6785	-0.0701238912684241	7.92041099026054	-0.487598261832741	0.627620932165032	0.741104929428191	-6.77725958656113
ZSCAN2	0.133474081470514	4.78116319485173	0.487545370673267	0.627658181760915	0.741104929428191	-6.77728544015587
TBR1	0.126527174003847	5.97986255109678	0.487479414644035	0.627704633900444	0.741104929428191	-6.77731767605897
PXDN	0.0880757993056545	9.83481152542771	0.486897538092263	0.628114508969163	0.741459533547357	-6.77760187984191
NPBWR2	0.129029198742481	3.66857635062116	0.486897263880906	0.628114702151957	0.741459533547357	-6.77760201369456
EPCAM	0.232632671697344	10.8010864491817	0.486632856781523	0.628300989967679	0.741519999686613	-6.77773104572149
KRT83	0.152923491848051	4.93860799926502	0.486623051511257	0.628307898730087	0.741519999686613	-6.77773582940688
PYGO1	0.127188755905335	4.99694636154258	0.486590940420481	0.628330524336744	0.741519999686613	-6.77775149473673
RP11-403P17.4	-0.160070847658785	10.2990716206428	-0.486434360460108	0.62844085635003	0.741578477396301	-6.7778278672575
FAM46C	-0.117253101091872	7.71079553745684	-0.486364880458451	0.628489817247298	0.741578477396301	-6.77786174860401
HHLA1	-0.078320413482718	6.26914434145736	-0.486235166932153	0.62858122775448	0.74162158822364	-6.77792498948047
NAT2	0.133869659058256	5.656019475014	0.485926418134755	0.628798829816695	0.741813563632388	-6.77807545036793
FAM131A	-0.0875691998784163	8.36134309486896	-0.485773911591837	0.628906326608871	0.741875622250056	-6.77814973557808
CRHR2	-0.0975106389634286	6.48129823351555	-0.485676310615367	0.628975126525301	0.741892026094383	-6.77819726440922
SUPT20H	0.061909400697612	8.27128968955235	0.48543487788304	0.62914532909224	0.741970015426176	-6.77831479440808
ABCA11P	-0.0819497402311127	6.88361300410789	-0.485376327517499	0.629186608323012	0.741970015426176	-6.77834328812349
PLCB1	-0.119744773607178	6.90647046291728	-0.485348900986076	0.629205945009204	0.741970015426176	-6.77835663415667
GFRA1	-0.124844174362278	5.47625966888883	-0.484600672990527	0.629733573051008	0.742527415789947	-6.77872044099765
C11orf68	0.0500703023351061	9.58469218554404	0.484401039970422	0.629874381055807	0.742628653927352	-6.77881741337387
FRMPD4	0.142313532585768	4.27791307605272	0.48402982962376	0.63013624508492	0.742813021112112	-6.77899762459827
TADA3	-0.077758391688338	8.39187798105808	-0.48402354373748	0.630140679766953	0.742813021112112	-6.77900067502292
ATG101	0.0662377779007421	9.20699340857658	0.483657566202556	0.630398899847112	0.743052601729785	-6.77917820941124
TNIP2	0.0471362024487263	9.9576690634083	0.483518102143192	0.630497312662575	0.74310379180559	-6.77924582786755
LPAR4	0.215560947789325	4.2919864758323	0.483256185008723	0.6306821526557	0.743256827096424	-6.77937276480329
GGA1	0.0537336980728949	10.7777471220114	0.483113505517008	0.630782854306618	0.743310687588625	-6.77944188505228
CCL13	-0.159047478039465	7.23582551832681	-0.482790661784739	0.631010739890289	0.74351439839732	-6.77959821006969
GATM	-0.109484530715611	7.29283497583096	-0.482663607069357	0.631100433820831	0.743555257875384	-6.77965970313921
TOM1L2	0.105524684924772	5.33168681316603	0.481796924521417	0.631712414562448	0.744211408892215	-6.78007873948873
IDH3B	0.0804308706856851	9.79288460742448	0.4810731892515	0.632223655921796	0.74464528982921	-6.78042808908246
CBLL1	-0.15083736683369	5.76564516910886	-0.481064199327749	0.632230007473131	0.74464528982921	-6.78043242527423
CREBBP	0.0502176568977504	8.55661610189812	0.481041562705729	0.632246000798385	0.74464528982921	-6.7804433434461
IKZF5	-0.0840886574796649	7.23902921415511	-0.480885709074514	0.632356119975595	0.744667041283275	-6.78051850145805
PCOLCE	0.104262232026885	9.49358035519574	0.480859459435508	0.632374667614365	0.744667041283275	-6.78053115756425
TFIP11	-0.059567505299734	8.12159842207229	-0.480712255949961	0.632478683993066	0.744724639672965	-6.78060211814257
COLGALT1	0.0555768379026933	10.3876488333201	0.480224832149564	0.632823158787068	0.745065335918393	-6.78083693068606
WSB1	0.114356466996309	9.0603187748959	0.479806871914397	0.633118606962472	0.745348255496325	-6.7810380914748
LRRC23	-0.132836581916145	7.04988089039498	-0.47900643616945	0.633684587326807	0.745890942016974	-6.78142284941964
GRSF1	-0.0502931274813996	8.48133357062943	-0.478998840752178	0.633689959026185	0.745890942016974	-6.7814264973744
CXCL5	-0.206096719587139	4.43605097833085	-0.478854425024112	0.633792097783389	0.745946198862884	-6.78149584696735
DOC2A	-0.118690135047707	6.26011408725351	-0.47873612014754	0.633875774839377	0.745979719344669	-6.78155264245794
GATC	0.0951242430092556	6.65898361938152	0.478616238953845	0.633960571721371	0.746014551747003	-6.78161018049805
CCR3	0.153344112526941	5.25389567439083	0.478047923365763	0.634362631673587	0.746392949147146	-6.78188275402783
SLC30A9	-0.0607686620476393	9.55665321445043	-0.478005588161575	0.634392586522624	0.746392949147146	-6.78190304582924
UNC45A	0.0518730481161462	9.0205287223255	0.47678211953404	0.635258533480842	0.747285452898891	-6.78248869944016
IL36A	-0.10687224370885	6.74683781569458	-0.476777574578246	0.635261751265658	0.747285452898891	-6.78249087225647
RAD21L1	-0.209461373429064	3.99297832422049	-0.476643772025498	0.635356485345356	0.747331845034159	-6.78255483030658
PROX1	-0.135546719475003	5.7005670693634	-0.476501391905699	0.635457299183502	0.747358131383591	-6.78262286889754
OTUD7B	0.126364070446123	3.66400468468554	0.476440187662583	0.635500637662462	0.747358131383591	-6.78265211011343
MCFD2P1 /// MCFD2P1	-0.159841602650246	4.98641201081783	-0.476377922941362	0.635544728375258	0.747358131383591	-6.78268185416332
WBP11	-0.0742339172311279	9.09489341513107	-0.475788611658245	0.635962095345063	0.747783862762182	-6.78296317894528
RFX7	-0.139108894534484	5.24282750430808	-0.475525499494617	0.636148477132087	0.747874917457123	-6.78308867155673
CTR9	0.0652311984336009	9.48826969785016	0.475523057260484	0.636150207257646	0.747874917457123	-6.78308983606936
CNKSR2	-0.133376525430593	5.82273370116795	-0.475052563721053	0.636483551869819	0.748145899685993	-6.78331406735105
PML	0.093511194750695	6.36745182026799	0.474986870588517	0.636530101452093	0.748145899685993	-6.78334535834315
TBC1D8	-0.0727108572402173	8.64772111184288	-0.474963336739633	0.636546777690657	0.748145899685993	-6.78335656695531
SUGP2	-0.0766358519372297	8.09849917518819	-0.474851343935771	0.636626139107819	0.74817411043845	-6.78340989891062
WBP2	-0.056555472045245	10.10601343785	-0.47469103249665	0.636739747980272	0.748194597942777	-6.7834862189036
LRRC75B	-0.104925899254497	4.73760217487711	-0.474670509627856	0.636754292677604	0.748194597942777	-6.78349598744654
FLII	0.0506071451157464	9.32050984797411	0.47400200490839	0.637228144991198	0.748686288755632	-6.78381395534425
RANBP2	-0.0631611943492434	8.90263902727794	-0.473507387422214	0.637578839749884	0.749033207512143	-6.78404892918047
C12orf5	0.0758155929701658	8.30249068854138	0.473324632343139	0.637708438206446	0.749071700133365	-6.78413568752555
NRIP2	0.143085610900142	5.35642605141069	0.473304867073664	0.637722455178283	0.749071700133365	-6.78414506859484
DSPP	0.165297221593963	5.2787760973566	0.473101972403143	0.637866350037422	0.749175607956527	-6.78424134477493
LA16c-358B7.3	0.159106474853973	4.62650904336299	0.472851318237494	0.638044135711252	0.749319299108235	-6.78436022689218
RP6-91H8.1	-0.125074841743877	3.65988026512743	-0.472579609369139	0.63823687931687	0.749480530364715	-6.78448902436446
TAGLN3	0.0948125997860823	7.73847402238869	0.472342151572862	0.638405346582664	0.749521275877023	-6.78460152572296
ATP6V1A	-0.0491099371717585	10.1295794063435	-0.472253663163126	0.63846813063641	0.749521275877023	-6.78464343488893
LOC100652777 /// PLA2G10	-0.112370711258002	8.15703416810958	-0.472130281851251	0.638555676242703	0.749521275877023	-6.78470185674122
RPS7	0.0491935778156289	13.2147015298206	0.472006694569555	0.63864337317451	0.749521275877023	-6.78476036093302
CYCSP44 /// GS1-103B18.1	0.189224060183061	3.27653830778514	0.471989771944304	0.638655381790185	0.749521275877023	-6.78476837064296
IFI44	-0.122824313873268	8.86828644152755	-0.471878183350353	0.638734569604383	0.749521275877023	-6.78482117991422
EIF2S1	-0.0566545927119861	9.65922356700732	-0.471865372149522	0.638743661224951	0.749521275877023	-6.7848272420184
ZNF14	-0.0678196426338289	8.20664678138552	-0.471830848015396	0.638768161963245	0.749521275877023	-6.78484357760489
ERLIN2	-0.0545788637611704	8.78548114362174	-0.471774281814536	0.638808306166359	0.749521275877023	-6.78487034014554
GLP2R	0.126642835568597	4.56716138908877	0.471684890485056	0.638871748094357	0.749521275877023	-6.78491262638329
DYNLRB1	-0.0473830760532596	11.4968295406269	-0.471670980659582	0.638881620281414	0.749521275877023	-6.78491920565973
KIAA0556	0.062239497302123	9.55841733805317	0.47119583838193	0.63921888125891	0.749851851420377	-6.78514382989559
RGS12	0.089610805408932	6.45695035284438	0.471050128296735	0.639322323136608	0.749892407719695	-6.78521266954144
TBCD	0.0766114850833475	8.75941731816931	0.470990824686054	0.639364425760566	0.749892407719695	-6.78524068104071
OR10H3	0.0814883999107048	7.6707949134978	0.470519383518653	0.639699167988542	0.750217120575218	-6.78546323729426
BBS4	-0.068947556664078	7.11044770202848	-0.470374611456628	0.639801977087055	0.750217120575218	-6.7855315363731
TXNL4B	0.0597461054935078	9.05987729862286	0.470261111570565	0.639882583378399	0.750217120575218	-6.78558506759698
CRISP1	0.132222596080826	5.39686996369839	0.470238771354688	0.63989844965176	0.750217120575218	-6.78559560265322
ABCG4	0.0946051743393284	7.23082775678065	0.470210077762699	0.639918828412217	0.750217120575218	-6.7856091330652
CT62	-0.172293529272511	3.71941306585824	-0.469722073626254	0.640265461308695	0.7505583927129	-6.78583912505446
EDC4	0.0840320575224567	8.4532033902851	0.469502205321233	0.640421661677886	0.750676388341424	-6.7859426695641
PEX11A	-0.089254914228059	6.45989643494243	-0.469395298323499	0.640497617192807	0.750695105038642	-6.78599299882796
SERPINF2	0.0824496947350832	7.39577874575814	0.46932337438995	0.640548720037412	0.750695105038642	-6.78602685249849
RBBP6	-0.0641768945887691	8.60713431772951	-0.468669849769655	0.641013137416671	0.751144433778208	-6.78633422217618
GK-AS1 /// GK-AS1	-0.105284481133867	6.89902626920532	-0.468548662741519	0.641099272988962	0.751144433778208	-6.78639117287029
TXLNGY	0.178569298325042	5.41635882077172	0.46850219954137	0.641132298747944	0.751144433778208	-6.78641300393345
ABCC1	0.046084177425227	9.39008775979576	0.468471057217884	0.641154434928998	0.751144433778208	-6.7864276351715
AMPD1	0.0950097318055452	7.08929109711617	0.468273065489581	0.641295176483556	0.751244197813579	-6.78652063275823
SLC19A1	0.170698547261786	3.37058017556865	0.468034436995938	0.641464822072435	0.751377801205491	-6.78663266575567
FAM182A /// FAM182B /// FAM27B /// FAM27C	0.155563237197421	4.93701742813173	0.467790412280742	0.641638323790245	0.751513281713804	-6.78674717358829
RNASEH2B	0.0652093482373513	8.29206303987518	0.467655443139481	0.641734295548645	0.751513281713804	-6.78681048197483
ABCG5	0.172195950935782	3.79871189049614	0.467637152517461	0.641747301831966	0.751513281713804	-6.78681905994639
TNFRSF4	0.117962307622014	6.06199443166807	0.467390976333688	0.64192236628525	0.751653160660644	-6.7869344797277
RPL35P8 /// RPL35P8	0.0654894008188762	8.1420474987194	0.466910968997445	0.642263774891158	0.751987777670796	-6.78715935782044
ORM1 /// ORM2	0.176419318712593	5.81047597936657	0.466714722663307	0.642403378811658	0.752001349120861	-6.78725123098618
PPT1	0.0541498331061288	11.6544726757282	0.466566358695314	0.642508929211758	0.752001349120861	-6.78732066246486
IMPG2	-0.175137958274643	5.02822115076692	-0.466528385623118	0.642535945538824	0.752001349120861	-6.78733842960907
DBET /// DUX4 /// DUX4L1 /// DUX4L2 /// DUX4L24 /// DUX4L3 /// DUX4L4 /// DUX4L5 /// DUX4L6 /// DUX4L7 /// DUX4L8 /// LOC100288289 /// LOC100291626 /// LOC652301	0.0903616746525699	7.0876038352022	0.466343459435009	0.642667520079189	0.752001349120861	-6.78742493383296
ITFG1	0.0937091192618809	9.84823092610539	0.466342812325882	0.64266798051597	0.752001349120861	-6.78742523647598
PI4KB	0.0507540179132349	9.57628980738414	0.466335121530569	0.642673452749115	0.752001349120861	-6.78742883331107
ZNF134	-0.119260220926811	6.68676464255511	-0.466309323911812	0.642691808679208	0.752001349120861	-6.78744089792464
ZBP1	0.134165253541738	5.19527393571324	0.466268998731205	0.642720501938222	0.752001349120861	-6.78745975522638
EPS8	-0.118969434827703	9.9032549100441	-0.465913904074155	0.642973192048933	0.752231881106417	-6.78762573857959
IL25	-0.115812102721787	5.44122609787778	-0.4656843446278	0.643136572166955	0.752357896030157	-6.78773297568686
RBM39	-0.0554285270718449	11.2980322176352	-0.465460861941875	0.643295644382829	0.752478850080832	-6.78783732367919
IPW /// LOC101930404 /// PWARSN /// SNORD107 /// SNORD115-13 /// SNORD115-26 /// SNORD115-7 /// SNORD116-22 /// SNORD116-28 /// SNORD116-4 /// SNRPN /// SNURF	0.169718739843051	4.72472868546498	0.46533569306028	0.643384745371493	0.752481518793871	-6.78789574550576
SETD1A	0.094499176155141	6.91046180965073	0.465301226917261	0.643409280886568	0.752481518793871	-6.78791182963298
DNTTIP2	-0.0506650439344885	9.9407380307065	-0.465081447419752	0.643565745341444	0.752599381179338	-6.78801436511866
RASSF8	-0.154974190224127	5.31792382859033	-0.46495342196967	0.643656896126525	0.752640850592662	-6.78807407168969
ZNF532	-0.121604458214456	9.1725573907526	-0.464678934839212	0.643852342337829	0.752757019027393	-6.78820202784315
FAM205B	-0.168796404217875	4.55860696800501	-0.464657453627495	0.643867638916513	0.752757019027393	-6.7882120384564
ESR2	0.122084287275847	5.382596382016	0.464195977558268	0.644196289242585	0.753047799841844	-6.78842698327595
TFPT	0.093938350704164	8.40664866954735	0.464151742563813	0.644227795913534	0.753047799841844	-6.78844757577149
TUBB1	-0.178781344667923	5.13789447004202	-0.463975926159041	0.644353028803409	0.753129048194939	-6.78852940344259
ACOXL	-0.192095802236008	2.67685270962718	-0.463799808940196	0.64447848633788	0.753190682379572	-6.78861134026179
NT5C	0.0582755198675233	8.16355209424662	0.463745436197076	0.644517220992952	0.753190682379572	-6.78863663041163
P2RX3	-0.132821417485625	4.10024780778572	-0.463612892816166	0.644611647855913	0.753235900118681	-6.78869826738588
EDAR	-0.0808612584857622	7.98676433388488	-0.463499395556614	0.644692510509186	0.753265261479351	-6.78875103339379
EPB42	0.0928146612058134	4.33434566249501	0.463351777221249	0.644797689630949	0.753323026915826	-6.78881964344116
RPS15	0.0591775046817311	14.3093261147547	0.46306918933643	0.644999055853998	0.753493148920977	-6.78895092411148
IL23A /// TCRBV10S1P /// TRBV21-1 /// TRBV21-1	-0.125264598535185	5.78533805913277	-0.462853182791025	0.645152995609501	0.753607842321729	-6.78905121975092
OBFC1	-0.054466361156944	9.22898489668802	-0.462147845585758	0.645655771518073	0.754129958695597	-6.78937839669574
FABP7	-0.120195187341858	5.60466267039714	-0.461667260360189	0.645998435672094	0.754464989466674	-6.78960103668601
ALOX15B	0.154631677508933	8.72932351260544	0.461552167358459	0.646080510067693	0.754495644479812	-6.7896543215138
LOC101060275 /// LOC101929910 /// LOC613037 /// NPIPA5 /// NPIPB11 /// NPIPB3 /// NPIPB4 /// NPIPB5	-0.140715201022356	11.1017862435399	-0.461113833858854	0.646393132129234	0.754795505506013	-6.78985713683774
FASLG	-0.0698575072801138	7.09891632216721	-0.460587470704517	0.646768622063521	0.755168719411533	-6.79010043034869
ATRAID	-0.0615045175152034	11.2969706425142	-0.459764161893791	0.647356128078923	0.755789397977423	-6.79048042365329
RPS23	-0.046958066912806	14.6410483767532	-0.45962953656613	0.647452216989491	0.755828740813952	-6.79054249496437
TMEM257	0.0872073374673707	3.40936246450004	0.459560244293479	0.64750167674021	0.755828740813952	-6.79057443631692
TMEM242	-0.0728351453548859	7.70818501342289	-0.459258561286561	0.647717031992287	0.756014827478691	-6.79071344607295
UCP1	-0.148853877801023	5.46370695021393	-0.458755767722362	0.648076016414727	0.756368511385581	-6.79094492232043
NPAP1	-0.0695844965285515	7.50140558308791	-0.458608981529616	0.648180834610066	0.756425522817981	-6.79101245231282
LPP	-0.107593226738651	9.82058158603042	-0.45847874968842	0.648273837534228	0.756464681755971	-6.79107234839852
CASC5	-0.179715708685094	4.16503565994722	-0.45840524195857	0.648326334352897	0.756464681755971	-6.79110614853566
FDX1	-0.0834483409991229	9.51021582381543	-0.458291298116001	0.648407712864268	0.756494323149222	-6.79115853126758
MBNL2	-0.142989312789076	6.69974088924918	-0.458006154743167	0.648611380676053	0.756657613675255	-6.7912895618864
CXCL1	-0.156764241085146	8.45851286348625	-0.457938587198968	0.648659645730041	0.756657613675255	-6.79132059902118
MYCLP1 /// MYCLP1	-0.075935755950205	6.64632840588356	-0.457539899213048	0.648944468546362	0.756877378726458	-6.79150364368346
VRK3	-0.0471435878156949	8.75424002700708	-0.457466739792859	0.648996739375818	0.756877378726458	-6.79153721526951
KLHL4	-0.129794021065068	5.94002757773658	-0.457439710114877	0.649016051946794	0.756877378726458	-6.79154961737028
ARHGAP5	-0.0628206840130137	9.16988358437485	-0.456993551244909	0.649334865196546	0.757165219928286	-6.79175422452959
URB2	0.0891049271485063	7.440947815913	0.456937501502305	0.649374921508602	0.757165219928286	-6.79177991476109
LOC100131532	-0.166859860229927	5.13720511321582	-0.45669445893434	0.64954862548064	0.757302421788376	-6.7918912763942
FAM215A	0.149811131184059	5.10231834070568	0.456567393996458	0.649639447326497	0.757342976849617	-6.79194947388316
PTH2R	0.172895622330336	5.38046043161758	0.455795241522899	0.650191471316264	0.757876070777175	-6.79230278456175
B4GALT6	-0.122783324567998	4.98148123351623	-0.455708574375296	0.650253443322281	0.757876070777175	-6.79234240343039
POLR1B	0.11385060668089	9.06512704947046	0.455692470642441	0.650264958692721	0.757876070777175	-6.79234976423853
TLR1	-0.0976071733289379	7.07145016010904	-0.455609974636756	0.650323950834297	0.757879468442314	-6.79238746804558
KSR1	0.110390121049473	5.42208223647786	0.455458662990376	0.650432158252396	0.757917034335577	-6.7924566055949
GSC2	-0.1916559291877	4.33674439730081	-0.455408063821837	0.65046834489518	0.757917034335577	-6.79247972035657
TSG101	0.0547219994144399	10.5392400536108	0.454902475787659	0.650829969033608	0.758259931485074	-6.7927105435333
TMEM230	-0.122499031425276	9.48068800672158	-0.454839749478994	0.650874840189297	0.758259931485074	-6.79273916309866
SCGB1D1	0.125895599580992	4.97233314251732	0.454737836052496	0.650947746547308	0.758279503067305	-6.79278565385934
YEATS2	0.0634456172458151	8.37696909672142	0.454085799080915	0.651414278751944	0.758757560745714	-6.79308285456992
SPICE1	0.166633419005898	4.35287801402492	0.453631162092506	0.651739654182952	0.759071132909565	-6.79328982910108
RP11-429B14.4	0.148675800426184	6.04810436172578	0.453378669990356	0.651920387565827	0.759216203184158	-6.79340468778456
RABAC1	0.0505093987634062	11.3205010184894	0.453107982082758	0.652114168758338	0.759376442423655	-6.79352775320708
SCML2	-0.0699341134669424	8.64859240321482	-0.452728095080611	0.652386164471264	0.759627725754212	-6.79370034175927
MMP24	-0.0964692307014818	6.39573255760858	-0.452453528607943	0.652582781136707	0.759791203227308	-6.79382499206308
MAPRE3	0.130278832625914	5.40368794127809	0.451086213758965	0.653562281686026	0.760866072614923	-6.79444462048974
CMA1	0.131337797927656	5.80216890484375	0.450574889704251	0.653928735252879	0.761169172708115	-6.79467585961432
TRA2A	0.15461997762291	8.05249901827124	0.450565763334061	0.653935276678796	0.761169172708115	-6.7946799845211
HSPA1A /// HSPA1B	-0.0775587402142772	11.6988627322641	-0.449873739898282	0.654431371425842	0.761681018327614	-6.79499252129909
DOK4	-0.104021665695302	7.50354043482123	-0.4495637938573	0.654653614958111	0.761874072690852	-6.79513234673832
HTR1A	0.106611636594783	4.67572591466099	0.449475443872822	0.654716971129012	0.761882199484122	-6.79517218638958
LARS	0.0628574980090111	10.0409102356603	0.449054449749968	0.655018902918581	0.762120994265986	-6.79536191841552
DLST	0.071512778127822	8.70417031412044	0.449032064603205	0.655034958889656	0.762120994265986	-6.79537200192383
AP5M1	-0.0545045223339429	9.05944740046872	-0.448539836330257	0.655388055880663	0.76239326489604	-6.79559360257661
ZNF24	-0.0728643533168061	8.63215888171619	-0.448503528708541	0.655414104064338	0.76239326489604	-6.79560993867008
SEMA6C	-0.107325131755358	5.9346218084023	-0.448469935380527	0.65543820531462	0.76239326489604	-6.79562505233623
AVPR1A	0.11507379665596	4.90225965467596	0.447767875977567	0.655941976084786	0.762913580618406	-6.79594065214901
RUFY1	-0.0431427447434949	10.1573026919701	-0.44767064716127	0.65601175639414	0.762929084215369	-6.79598432112526
SI	0.208401695328046	3.00992774281023	0.447104826603671	0.656417902140225	0.763335738033484	-6.79623826468599
EPN1	0.114729131704942	6.53564540166696	0.446795479650689	0.656639995282077	0.76352830906283	-6.79637696652115
CSNK1E /// CSNK1E	-0.0786149910751366	8.24530971738192	-0.446706184936024	0.656704109486641	0.763537167903643	-6.79641698584101
AZGP1P1	0.142254625446607	5.92466830855165	0.446342881416658	0.656964990570692	0.763711233503497	-6.79657972609525
RNF39	0.101079912950629	8.10970805070999	0.446340310426729	0.656966836900604	0.763711233503497	-6.79658087729051
HAND2-AS1	0.080659997007714	2.65064996810487	0.446176586857509	0.657084417715367	0.763733958850306	-6.79665417315234
WAPAL	-0.0492421054481227	8.4560315984997	-0.446155717379224	0.657099406105169	0.763733958850306	-6.79666351409306
PAX8	0.0932185814837254	6.2680807363691	0.445895163159268	0.657286547181594	0.763885775660782	-6.7967800986605
RIMS2	0.097826916137195	6.61564485192568	0.44570275518747	0.657424756880358	0.763956511340643	-6.79686614787599
FXYD5	0.0674434163803177	11.2607183941382	0.445653047128023	0.657460464920683	0.763956511340643	-6.79688837245297
TCHH	-0.12585496815209	5.17068313469708	-0.445554426977684	0.657531311586027	0.763973149594666	-6.79693245843944
ITGB1BP1	-0.0605129660964288	8.89300650621888	-0.445183280952483	0.657797963445676	0.764159739882855	-6.79709828430288
VGLL4	0.0574571628703495	9.46913623576244	0.44517350439145	0.6578049880723	0.764159739882855	-6.7971026505574
RP5-1119A7.11	0.166728367496932	5.20722763771549	0.444576781384791	0.658233802413751	0.764592164986836	-6.79736896931357
COX11	-0.0639860690306566	8.21785014972707	-0.444403591766476	0.658358280734013	0.764633153117714	-6.79744619777307
EVX1	-0.100953267311247	6.50164894421131	-0.444370255216801	0.658382242162844	0.764633153117714	-6.79746105972772
SMPD1	0.112842998441139	6.24922683471013	0.44383492398283	0.65876707332735	0.764864331838393	-6.79769956706902
PIGN	0.0952543253593063	7.26303846902105	0.443799067371185	0.658792852721524	0.764864331838393	-6.79771553214161
ATG2B	0.0912505108732535	7.19922233098928	0.443795010080455	0.658795769768926	0.764864331838393	-6.79771733856014
ALPK1	0.140261202258157	7.92837589497014	0.4437784554838	0.658807671988955	0.764864331838393	-6.79772470895637
RP11-457I16.2	0.114881831204219	6.29449159558719	0.443570004117241	0.658957549367331	0.764972623234794	-6.79781749178313
FCRL2	0.102922740918023	6.54328023922517	0.442855636196993	0.659471289307799	0.765503261615984	-6.79813513230734
MAGEA11	0.202983047354716	3.977051115041	0.442698748967297	0.659584137322837	0.765508098179688	-6.79820482340606
UGT2A3	0.243626101495622	2.96127787378286	0.442607919835969	0.659649473786537	0.765508098179688	-6.79824515953152
MAK16	0.0429759031503103	9.02806599554998	0.442542500665956	0.659696533655452	0.765508098179688	-6.79827420630509
DDX3Y	0.217573637624998	5.67294272061112	0.442534872103322	0.659702021420557	0.765508098179688	-6.79827759318642
