names	logFC	AveExpr	t	P.Value	adj.P.Val	B
NTN3	0.0200703328808824	4.94718697997281	0.0883456954289482	0.929673576337419	0.955516523647889	-6.83782296175251
SLC7A14	0.0136686774270984	4.44025214859822	0.0883393972543583	0.929678576834961	0.955516523647889	-6.83782351413773
UFSP1	0.0284502939650126	4.7511067840861	0.08821709878678	0.929775677457347	0.955574565601783	-6.83783423259265
SON	0.00702309010167923	11.8241878591069	0.088143923739252	0.929833776338874	0.955592520295828	-6.83784063868393
CEMP1	0.0234317261379395	4.10361389009729	0.0880730643942277	0.92989003697784	0.955606899526107	-6.83784683698165
LINC00942	-0.023928769088672	3.94692166149091	-0.0880019444777908	0.929946504858796	0.955606899526107	-6.83785305306032
BST2	-0.0211005310463417	10.9849573488519	-0.08797278555346	0.929969656600896	0.955606899526107	-6.83785560018009
RP11-1109F11.3	0.0137046145311972	6.32472825017272	0.0876261384740735	0.930244893668254	0.955847964136188	-6.83788581618315
LRRC2-AS1	0.0254962146447792	3.14311565785891	0.0874794666029908	0.930361353361079	0.955925867417438	-6.83789856513783
FAM198A	0.0195106739787034	5.51913094020531	0.0873943807590986	0.930428913500912	0.955937327160475	-6.83790595114813
ODF2	0.00645851587532675	7.48339407314073	0.0873217509533275	0.930486583655712	0.955937327160475	-6.83791225020668
MIR3185 /// PRAC2	0.0230203677548122	4.07203539916917	0.0873118599623288	0.930494437415472	0.955937327160475	-6.83791310763024
ANGPTL6	-0.0235715734531228	5.27632159685042	-0.0870312795025936	0.930717230010431	0.956124448562801	-6.83793738994588
SHROOM3	0.0161502808823126	10.2548406605215	0.0868888571639193	0.930830321382442	0.956166890952969	-6.83794968571963
LINC00865	0.0147571573710188	8.88966431253584	0.0868408469792754	0.930868444494444	0.956166890952969	-6.83795382605352
RNMT	-0.00650506191499822	9.19500754191554	-0.0867959524445203	0.930904093728486	0.956166890952969	-6.83795769562765
GABRR3	-0.0256667413613858	3.17634314975174	-0.0867744627856307	0.930921157990307	0.956166890952969	-6.83795954716793
ZNF32-AS3	0.0176535673642291	3.41481209005431	0.0867022806727914	0.930978475768302	0.956184006553295	-6.83796576299325
OR2B6	-0.0171584211912297	5.14750339466151	-0.086483566399224	0.93115215279605	0.956320625027863	-6.83798456557643
GNG10	0.00836319623111237	12.6643236360757	0.0863671621204405	0.931244588662654	0.956373798154992	-6.83799455333891
LINC01085	0.0267889799519514	3.58673417719751	0.086138257064917	0.931426363371022	0.956518712242345	-6.83801415469986
CACNG2	0.0144926015218108	4.45877304667021	0.0859452950479141	0.931579598319237	0.956634306342493	-6.83803063781741
TMEM52B	0.0158128383363989	6.75691868813083	0.0857818452888298	0.931709398996877	0.956686304545223	-6.83804457103573
FAM200B	0.00690024071539597	9.28718326538271	0.0857790919328573	0.931711585540513	0.956686304545223	-6.83804480551743
CLDN19	0.0114384214403671	5.33761960861099	0.0856553328225551	0.931809867844464	0.956719694144825	-6.83805533733864
LOC101927451	0.0102915284209981	8.12790789577565	0.0855881555658166	0.931863216561727	0.956719694144825	-6.83806104771355
AC004490.1 /// AX746733	0.0212511624884089	2.52238782268347	0.0855844818291057	0.931866134063087	0.956719694144825	-6.83806135986882
TMEM180	0.0123056097180001	7.03659854667754	0.0855050275095066	0.931929233008757	0.956742713241639	-6.8380681077777
PPP1R26-AS1	-0.0127699164511821	5.06518444600345	-0.0853470690522323	0.932054677587548	0.956829733178784	-6.83808150428383
UBE2E2-AS1	0.0231639548169844	3.93820087599644	0.0851753851275887	0.932191024334325	0.956894348049614	-6.83809603675967
RP11-252E2.1	-0.0100859041589239	5.75191871865731	-0.085165357633595	0.932198987961769	0.956894348049614	-6.83809688464937
LAMB4	-0.0182589675576645	3.76239792535523	-0.0850850402313771	0.932262774620621	0.956918061406869	-6.83810367240554
PHKB	-0.0106460714110845	10.5236736361518	-0.0849870050009291	0.932340633058055	0.956956215995001	-6.8381119488457
KRT72	0.0235192004506652	3.63649716974047	0.0847176580019947	0.932554548656077	0.957065193067966	-6.83813463884288
BAALCOS	0.0155301586772989	4.13336736682761	0.0847004690398508	0.932568200309832	0.957065193067966	-6.83813608440947
IFNA4	0.0244557477141911	3.94245142212301	0.0846996112466145	0.932568881578727	0.957065193067966	-6.83813615654095
KRTDAP	0.0172257463646495	3.01759913878527	0.0845791744162796	0.932664534337214	0.95712159551513	-6.83814627677233
LOC102606465	0.008612478865615	8.49588040997799	0.0844786647394659	0.932744361396884	0.957161753056489	-6.83815471151452
PLA2G2E	-0.0216394670063647	3.85881453817268	-0.0842794230428578	0.93290260567164	0.957282373604859	-6.83817140217393
GCOM1 /// MYZAP /// POLR2M	0.00550989260406354	8.08240655099752	0.0840382528161367	0.933094154525541	0.957423393337398	-6.83819155250341
LMX1A	-0.0279325824370722	3.0832956651371	-0.084003889890287	0.933121447511614	0.957423393337398	-6.83819441890556
GCM2	0.0299128167722715	2.85750306494985	0.0839318096710709	0.933178697969776	0.957440367137024	-6.8382004277079
HTR3B	-0.0247605373471793	3.36448635605291	-0.0838063877688588	0.933278316439095	0.957473709194525	-6.83821087092186
FLJ90680	0.0265363188645789	3.883860667549	0.0837883882255475	0.933292612967418	0.957473709194525	-6.83821236836659
FNDC7	-0.0220211933888841	3.97517845028069	-0.083733732577774	0.933336024535729	0.957476481749916	-6.83821691338934
TSR2	-0.00890355632977524	9.1260631237271	-0.0835459309467799	0.93348519203648	0.957587740609648	-6.83823250788721
ABI2 /// RP11-363J17.1	-0.0186183297231057	4.82530181414672	-0.0833805583144692	0.933616546527691	0.957680717620973	-6.83824621095608
LUZP2	0.0276925708958276	5.05021716856117	0.083284277276576	0.933693022817155	0.957717396278216	-6.83825417646853
PRDM13	-0.0238155083553391	4.19883701428782	-0.0831999818958968	0.933759979372129	0.9577321089395	-6.83826114282932
DDX6	-0.00777979812272545	7.89837233479132	-0.0831636903402938	0.933788806216013	0.9577321089395	-6.83826413987325
LINC01204	0.0180130092683775	2.10860696922179	0.0830287316815539	0.933896006360112	0.957800290829365	-6.83827527361185
RP11-231C18.1	0.015298612457932	4.73308401195325	0.0828418324469206	0.934044465849895	0.957875796240019	-6.83829066245391
ST3GAL4	-0.0111006919013743	6.19568429764796	-0.0828335065954358	0.934051079369253	0.957875796240019	-6.83829134717807
TFPI2	-0.0413225522891079	9.05969384831934	-0.0825119989118353	0.93430646783251	0.958026917238036	-6.83831773557004
SH2B1	-0.00751118689211339	7.78780327472441	-0.0824985099666735	0.934317182876081	0.958026917238036	-6.83831884045946
ECSIT	0.00747985021961739	8.20539908080551	0.0824915447298228	0.934322715768288	0.958026917238036	-6.8383194109164
PTPRJ	0.0126566830114108	5.25012697168419	0.0824428821566159	0.934361371365787	0.958026917238036	-6.83832339506588
TRAK1	-0.00993178063699851	9.83071794234296	-0.0823335320463541	0.934448235277967	0.958074215071394	-6.83833233930767
LOC101927988	-0.0184546929644993	4.24810238064059	-0.0822487334575028	0.934515596858787	0.958101514237333	-6.83833926719713
HEXB	0.00769868284432107	12.857201378387	0.0821710436640012	0.934577311829364	0.958123022152673	-6.83834560804498
RP1-263J7.2	-0.0261012727573657	2.73450908365703	-0.0818491856723381	0.934832992564923	0.958343372058013	-6.8383718134624
RP11-266L9.1	-0.0267005299244918	3.15564940508425	-0.08164928652204	0.934991793835675	0.958428525163007	-6.83838803731877
ISY1-RAB43 /// RAB43	-0.00902506213274279	8.94126336238884	-0.0816420335554859	0.934997555691547	0.958428525163007	-6.83838862522524
LOC654342	0.0108596908954306	5.81210243624578	0.0815267764317336	0.935089117987246	0.958480609041228	-6.83839796065717
IRG1	-0.0146492652048318	5.35289920739108	-0.0811259650468273	0.935407536351267	0.958765209176878	-6.83843032233313
TMED7 /// TMED7-TICAM2	0.00597636706013205	11.0288672288638	0.0808074344631473	0.935660595429927	0.958964742236677	-6.83845592688874
SUCLG2	0.00723685435575305	11.5240956613918	0.0807782860245797	0.935683752958737	0.958964742236677	-6.83845826490755
GRM4	0.0161301827397748	5.48672959810769	0.0803281156218532	0.936041406296731	0.959289493511944	-6.8384942663189
MOGAT3	-0.023950371166173	3.81600411050015	-0.0802601390760123	0.936095413728539	0.959303042607957	-6.8384996851141
ALKBH2	0.00672808687489379	8.0539540700887	0.0801405625897125	0.936190418081019	0.959350134526152	-6.83850920610047
HDAC6	0.0123680588543564	5.30541019463076	0.0800996246332433	0.936222943783111	0.959350134526152	-6.83851246242378
PCDHB8	-0.0240349857024436	5.15008363967641	-0.0799121367881859	0.936371906513532	0.95942855601138	-6.83852735449042
LINC00488	0.0238200722161457	2.21913446531273	0.0798171429879948	0.936447381786428	0.95942855601138	-6.83853488648126
LOC100506172	-0.0117746537436343	4.22867644841172	-0.0798164396273829	0.936447940628559	0.95942855601138	-6.83853494221681
CTD-2540F13.2	-0.0255875318816807	3.35957965174795	-0.0797321533082314	0.936514908988452	0.95942855601138	-6.83854161765963
YBX1	0.00763827618270696	11.8994182755357	0.0797242362517794	0.936521199383483	0.95942855601138	-6.838542244325
LOC100132005	0.0199854902780063	3.36020215092618	0.0796617696024513	0.936570831593322	0.95942855601138	-6.8385471866174
KRTAP3-2	-0.0225694421002531	4.0581196563272	-0.0795844338825662	0.936632278208069	0.95942855601138	-6.8385532999676
RIC3	0.0178459092496892	5.18035103680167	0.0795597075436208	0.936651924446861	0.95942855601138	-6.83855525331975
LOC102723831	0.0178761206870544	4.4740882716996	0.0795412334295462	0.936666603024375	0.95942855601138	-6.83855671235722
CYP11B1	0.0159296171656145	3.06873090995298	0.0793825495892641	0.936792685904884	0.959476015611689	-6.83856923084007
C15orf57	-0.00972651715605988	6.89684676042958	-0.0793680924640568	0.936804172950896	0.959476015611689	-6.83857037011242
BC042374	-0.0246306566583092	3.01726395216747	-0.0793288936404322	0.93683531881473	0.959476015611689	-6.8385734580737
MUC8	0.012700806335312	4.61094918496588	0.0789826030359607	0.937110472107135	0.959716028213874	-6.83860067150792
ZNF618	0.00939194856260528	8.54033058135195	0.0789299385942687	0.937152318532791	0.959717095480091	-6.83860479974236
CD81-AS1	-0.00919749508375922	5.75976904623758	-0.0788118210312975	0.937246173724221	0.959771421368585	-6.83861404867099
LOC101927502	-0.0223178738843015	3.00046353810764	-0.0787273380377598	0.937313303716574	0.959798376220724	-6.83862065542466
LOC101060264	0.0259207459313631	5.51442578664531	0.0778975330190877	0.937972688627007	0.960431764758694	-6.83868517139119
C14orf183	-0.0170115866710052	4.97123163588744	-0.0778146643177739	0.938038540636149	0.96045737999052	-6.83869157675374
BC063675 /// CTD-3138B18.5	0.0182833182308553	5.12463752334491	0.0772704375899194	0.938471023577214	0.960858369951945	-6.83873347352779
SNHG10	-0.0200470845459773	4.2459010781741	-0.0766900588140254	0.938932255735636	0.961268409247787	-6.83877782945045
B3GALT6	0.00811707534428763	9.04598188812473	0.076663642196504	0.938953249747392	0.961268409247787	-6.83877984040542
NFATC4	0.00793332008502734	7.22519308046025	0.0765640373051292	0.939032408875076	0.96130760638702	-6.83878741655924
LOC253573	0.0270167953448177	2.81483980155929	0.076250305048099	0.939281745686141	0.961521007074253	-6.83881121531434
ZNF496	0.00689744150113825	6.07603547068507	0.0758048350796575	0.939635790528385	0.96181864649641	-6.83884483940818
GUCA1C	0.0210326779598562	3.10304190041749	0.0757323863114917	0.939693371557178	0.96181864649641	-6.83885028921925
LOC102724689	-0.0315220310904625	7.98471611340009	-0.0757141787651207	0.939707842650238	0.96181864649641	-6.83885165802554
ARPP21	0.0139766198764928	3.02274549631898	0.0756430146316055	0.939764403060691	0.96181864649641	-6.83885700484324
LOC285766	0.0201710394921477	3.76264788488678	0.0756272040302925	0.939776969180868	0.96181864649641	-6.8388581920681
MAP2K7	0.0122798248052138	5.76956623375752	0.0754891612327717	0.939886684964341	0.96188907973028	-6.83886854721895
LOC101929741	-0.0215399183692466	3.83519205331909	-0.0753537345305119	0.939994322602797	0.961957380133916	-6.83887868774254
GABARAPL3	-0.0170750191438733	4.37224528267111	-0.0749841599068932	0.940288067471558	0.962216121951403	-6.83890626822697
OCLM	0.0191693847178396	4.88802624433091	0.0748698918318302	0.940378891544993	0.96226204599392	-6.83891476834096
DGCR11	-0.0089738910196262	7.21094386706422	-0.0748247525695971	0.94041476994967	0.96226204599392	-6.83891812256514
PARP6	-0.00608067268179546	9.58968833790006	-0.0746681741989217	0.940539225344258	0.96234752599717	-6.83892974196801
PPP1R2	0.00538513871836699	9.52968004207366	0.0744031315255933	0.940749896278059	0.962442724238029	-6.8389493548453
RP11-210K20.4 /// RP11-452K12.7	-0.0247305217517568	2.75169720752213	-0.0743421753809677	0.940798348266031	0.962442724238029	-6.83895385567165
USP19	0.0032271389628189	8.64215162382715	0.0743287363781399	0.940809030506774	0.962442724238029	-6.83895484747267
NICN1	0.00658697427031996	9.62705288805105	0.0742986020860968	0.940832983346854	0.962442724238029	-6.83895707073754
C7orf61	-0.0122104659952393	5.71824542120086	-0.0742937159888458	0.940836867163298	0.962442724238029	-6.83895743114185
SH3GL1P1	-0.0208768444438983	3.60633988624226	-0.0740610049660449	0.941021844017337	0.96255434786647	-6.83897456873675
HTR7 /// HTR7P1	-0.0127222475488226	0.523684099797696	-0.0740534682819427	0.941027834814694	0.96255434786647	-6.83897512286387
RP11-457K10.1	-0.0138858815947129	4.37036741699051	-0.0739242291354062	0.94113056559945	0.962586823035954	-6.83898461626743
PDYN	-0.0142182659158157	2.82228911601694	-0.0739105534219483	0.941141436332262	0.962586823035954	-6.83898561986185
GSPT2	0.0132453491060716	10.3431582402437	0.0738331307330458	0.941202979315835	0.962607908575398	-6.8389912980372
ALDH3A2	0.0115569120683272	11.7936598696983	0.0736540820483926	0.941345305746466	0.962662193851566	-6.83900440666296
APOPT1	0.00510391082125849	9.33634270565329	0.0735537129045463	0.941425090357333	0.962662193851566	-6.83901174103141
FADS2	-0.0121580025536234	5.67763549642441	-0.0735295615498157	0.941444288641069	0.962662193851566	-6.83901350437319
ZNF594	0.0082626431912125	6.2603951428422	0.0735217443376295	0.941450502670732	0.962662193851566	-6.83901407500045
JAGN1	0.00646344658131781	10.7243941169417	0.0735089098046781	0.941460705058407	0.962662193851566	-6.83901501174177
KDM5C	-0.00642623330036862	7.73429631508136	-0.0734273182926676	0.941525563759489	0.96268666085394	-6.83902096295627
CSNK2A1	0.00574543826068918	9.11482975985767	0.0733048507211787	0.94162291637807	0.962744348513833	-6.83902988323042
OPN3	0.0124694481987877	11.0325351300231	0.073186898488029	0.941716680467803	0.962798362295272	-6.83903846054077
LPIN1	0.00802389341468945	10.3957543067546	0.0731299152838276	0.941761978572637	0.962802822569261	-6.83904259932624
RP11-1109F11.5	-0.011811410372089	7.12465246429582	-0.0728158164458735	0.94201167101968	0.963016234293166	-6.83906535499431
PDDC1	0.00612362377412623	8.46637912407532	0.0727538921870023	0.942060898303065	0.963024701325109	-6.83906982969242
CCDC182	-0.015435525186958	5.37207194389704	-0.0726907137194555	0.942111122861148	0.963034187043948	-6.83907439109739
AHSP	0.00836388182742898	6.10084266585765	0.0724525864764705	0.942300427341093	0.963146895887266	-6.83909154796672
TRIM73 /// TRIM74	-0.0097225629403912	6.69785797199252	-0.0724489940847274	0.942303283216917	0.963146895887266	-6.83909180636454
GCLM	-0.0105627542912323	9.87260281763363	-0.0722663056019603	0.942448517698676	0.963253482368889	-6.83910493010516
MED23	-0.00757385740657845	7.54545845596711	-0.0721773120977711	0.942519266837936	0.963283933256344	-6.83911131110481
PARD6G-AS1	0.00927152614650772	5.60634067984301	0.0719314872317557	0.94271469805151	0.963394677052558	-6.83912889634928
OSER1	0.00509981282600691	9.2008796732585	0.0718946684425817	0.942743969354611	0.963394677052558	-6.83913152504012
LOC101928306	0.0182240816816037	4.26371835501054	0.0718864471161226	0.942750505401432	0.963394677052558	-6.83913211182089
OR10H2	0.0159511905606178	2.22544182281867	0.0717780594271366	0.9428366751933	0.963440874160247	-6.83913984150238
VPS13D	0.0101362961534104	8.70268163610417	0.0713677671264105	0.943162869637986	0.963724823436269	-6.83916899591394
CENPB	0.00568239340179133	7.71563601112938	0.0713254653954067	0.943196501304399	0.963724823436269	-6.83917199227259
LOC101928504	-0.0137897105247013	5.22756550878433	-0.0707529316572146	0.943651699852987	0.964148044332852	-6.83921237182401
LOC100996624	0.0224517564964408	3.16718021032843	0.0703602993468768	0.943963876722588	0.964425106664145	-6.83923987521551
NXPH2	0.0168696892164792	3.77955486333197	0.0702084479504588	0.94408461412772	0.964506564342107	-6.83925047117068
ARL6IP6	-0.00701896353604603	8.93621336393018	-0.0699975579260152	0.944252295429107	0.964635972223108	-6.83926514877742
DAOA-AS1	0.0249510093356147	2.80055025009452	0.0698566401307001	0.944364342319828	0.964673053832314	-6.83927493182088
NCR3	0.0155101552623864	3.69867000900711	0.0698487405446438	0.94437062349018	0.964673053832314	-6.83927547965634
RWDD1	-0.00483279642926782	11.1696631331594	-0.0696590904571778	0.944521420347466	0.964773638692647	-6.83928861327234
SYF2	-0.00411586793226348	10.2952425896175	-0.0696217262960031	0.944551130024472	0.964773638692647	-6.83929119659852
RHCG	-0.0180590955535216	3.94877196009558	-0.0693996532371309	0.944727710427099	0.964897457409042	-6.8393065219417
AANAT	0.0184470074176075	2.39379825750264	0.0693446033478724	0.944771483524059	0.964897457409042	-6.83931031338216
LOC101926943	-0.0187420769651849	4.4924333746347	-0.0693144916026639	0.944795427046354	0.964897457409042	-6.83931238598971
ESRRG	0.0214484564186703	7.46083835205875	0.0687369936706202	0.945254637434233	0.965324522272292	-6.83935196130433
KANSL3	0.00722843785752314	6.28301202959381	0.0686437387703296	0.945328792872857	0.965358336591247	-6.83935832091359
SNRPA1	0.00666499839667267	9.68779180277222	0.0685361520281404	0.945414345452355	0.965403786091234	-6.83936564717101
SIRPA	-0.00671938524867333	7.03235476419553	-0.068203303959867	0.945679029011789	0.965632142153221	-6.83938824011932
OR7E24	0.0162275191001005	4.31936713355521	0.0680036615247702	0.94583778923733	0.965752324847493	-6.83940173861155
AL832163	0.0253367688809325	4.59524766619196	0.0672630521037478	0.946426757624406	0.966267291082031	-6.8394514680287
CD163L1	-0.0118879930144731	7.72834906659068	-0.0672388010068621	0.946446043767976	0.966267291082031	-6.83945308720053
ANKRD6	-0.00943313230837006	9.56738075726429	-0.0672144808534991	0.946465384861727	0.966267291082031	-6.83945471039673
UCN3	0.0130209206108951	5.52231501732236	0.0670396363825446	0.946604434396628	0.966359757210663	-6.83946636272836
KCNK2	-0.0184101979306979	3.95726311588658	-0.0669972675848786	0.946638129512486	0.966359757210663	-6.83946918178545
H1FX	0.00565824189864372	10.459051097837	0.0664111482298453	0.947104269148477	0.966721019065003	-6.8395079970643
CHCHD4	-0.00495160317754362	9.94811153196339	-0.0663674770939713	0.947139001453089	0.966721019065003	-6.83951087549748
PCMTD1	0.00792358034370366	9.79093953329389	0.0663505040700195	0.94715250037904	0.966721019065003	-6.8395119937052
RPL7AP10 /// RPL7AP10	-0.00807240199182324	8.91228435884305	-0.066345566877586	0.947156427012497	0.966721019065003	-6.839512318921
PAXBP1-AS1	-0.00600253442122689	5.9513317028883	-0.0662659852795923	0.947219719794528	0.966743667154147	-6.83951755766923
TROVE2	0.00375648665851358	11.085028045438	0.0661191540385854	0.947336498395876	0.96678906360167	-6.83952720686789
PHYH	0.00721580864658122	11.4291300561259	0.0661066925456955	0.947346409388932	0.96678906360167	-6.83952802480516
MMP24	-0.0156312380341861	5.49726791000516	-0.0657825914233004	0.947604179450972	0.967010165770863	-6.83954924374323
AC007389.3	-0.0147037582255232	4.93760694707355	-0.0656971844631513	0.947672107804142	0.967018388152604	-6.83955481798583
STX18-AS1	0.0149129882658148	5.10926031280205	0.0656690730448796	0.947694466280507	0.967018388152604	-6.83955665114529
SPATS2L	-0.0067773207672186	7.66945585156283	-0.0654443319514678	0.947873216076102	0.967141984125291	-6.83957127841524
FLJ36840	-0.015216242886201	1.83725369737447	-0.0654133822483441	0.947897832400349	0.967141984125291	-6.83957328884793
PLEKHA3	-0.00607582664874062	7.32064461549523	-0.0652264975174401	0.948046475119046	0.967251685021471	-6.83958540830984
HP08942	0.0174117027206657	4.48494977190899	0.0651569609264639	0.948101782980319	0.967266154927436	-6.83958990890208
SNHG18	0.0165663899375907	7.15968294563741	0.0650378074613781	0.948196555586928	0.967320884294277	-6.83959760966947
SACS-AS1	0.0114069042442653	4.20026045050827	0.0649223914136446	0.948288356219461	0.96733508174425	-6.83960505545275
POM121L12	-0.00946088295354208	5.22490795990269	-0.0649168941080742	0.948292728732023	0.96733508174425	-6.83960540976798
CTD-2554C21.3	-0.019199087713254	6.75294448015448	-0.0645499676871133	0.948584582586747	0.967590831053877	-6.83962899127125
CAPN10	0.0108291506460603	5.50959603784687	0.0643467727229929	0.948746207170612	0.967713725341636	-6.83964199263243
CCDC27	-0.0199716188151817	3.04865664325746	-0.0640738112244552	0.948963328530625	0.967893212794462	-6.83965939346526
HLA-DQB1 /// HLA-DRB1 /// HLA-DRB3 /// HLA-DRB4 /// HLA-DRB5 /// HLA-DRB6 /// LOC100996809 /// LOC101060835	-0.0387824257941549	8.14484542288149	-0.0637252194296349	0.949240613926595	0.968134046205868	-6.83968150805019
TMEM243	-0.0102924846985157	11.36065364041	-0.0635453358212574	0.949383703759326	0.968204013456762	-6.83969287263732
LOC101927603	-0.0102692809718379	5.45012297633532	-0.0635354770822351	0.949391546018422	0.968204013456762	-6.83969349455873
NCAM2	0.0123515414810917	5.81419004529174	0.0632366972761664	0.949629216543846	0.96840440396771	-6.83971229678906
VGLL1	-0.0185601037164815	4.7635057993533	-0.0630679769895696	0.949763430549927	0.96848776511989	-6.83972287521303
HEXA-AS1	-0.019380885012346	4.32179961896467	-0.0629597901870939	0.949849491993997	0.96848776511989	-6.83972964343822
SLC25A31	0.0179859120000168	3.74238459289556	0.0629574655537989	0.949851341221379	0.96848776511989	-6.83972978874101
COL15A1	-0.015012644155119	10.4562857314024	-0.0629268818838203	0.949875670314014	0.96848776511989	-6.83973169989473
FBXO42	-0.00409329761697208	9.13871569942946	-0.0628687401989604	0.949921921741724	0.968492938548066	-6.83973533057028
DNAAF3	0.0217505357520835	6.11739028778063	0.062380747071623	0.950310124578684	0.968830995237336	-6.83976567116024
PANK4	0.00448070310565107	8.87964117305417	0.0623483719119063	0.950335879724515	0.968830995237336	-6.83976767569778
PPP3CA	0.00467306740684847	11.8837563761771	0.0620026098832539	0.95061094421135	0.969069409147492	-6.8397890189686
ACOT12	-0.0151576338146713	4.1364277061845	-0.0619412358951468	0.950659769754385	0.969077180454346	-6.83979279507147
TBC1D21	-0.0118284336421306	4.80332811289894	-0.061637015688658	0.950901792244457	0.96928188236065	-6.83981145734916
MOB3A	0.00596794773039555	8.71140932635832	0.0615682962833191	0.950956462622734	0.969295601338536	-6.83981566019455
FAM186B	-0.0105153235331144	2.78793512719494	-0.0613239816839157	0.951150831311053	0.969427323605579	-6.8398305643933
OTP	-0.00905687372025188	4.62358331377911	-0.0612782548767328	0.951187210385418	0.969427323605579	-6.83983334733381
TCRA /// TRAV21 /// TRAV21 /// YME1L1	0.0133674147070399	4.84464536587762	0.0612504338381493	0.951209344139862	0.969427323605579	-6.83983503951078
LOC100131532	-0.0137839016870775	3.44980040286702	-0.0611096667962938	0.951321335619636	0.969463052981943	-6.83984358969531
RP11-796E2.4	-0.00867360469192846	6.95693797410261	-0.0611027488755818	0.95132683940575	0.969463052981943	-6.83984400938239
FAM129C	-0.0133378997097484	4.91454783197263	-0.0608205258426737	0.951551373486175	0.969603296300192	-6.83986109040229
AQP10	-0.0166569089822213	3.63906580319293	-0.0607861420095864	0.951578729216139	0.969603296300192	-6.83986316601557
ANXA2P1	0.00981589187801113	5.95539305833595	0.0607743222492547	0.951588133014342	0.969603296300192	-6.83986387925571
C17orf78	-0.0195425180158333	3.36342729326863	-0.060447415891382	0.951848222309703	0.969826294780983	-6.83988355080997
MTF1	0.0029687744686715	8.35964728268063	0.0602822768579093	0.951979610200196	0.969918147364462	-6.8398934476987
ERC2-IT1	-0.0136691557260677	4.89941082485258	-0.060084024968793	0.952137345069739	0.969982641205856	-6.83990529330093
HSPA4	-0.00620734394421163	9.74321925238218	-0.0600581033345429	0.952157969202446	0.969982641205856	-6.83990683924085
KCND3	-0.0114036362734407	4.55276825466308	-0.0600472135302769	0.952166633510239	0.969982641205856	-6.83990748849871
CALCR	-0.0102684748744357	5.36465111484636	-0.0599332619661371	0.952257297686977	0.970002463562203	-6.83991427531048
NEK10	0.0148453256970944	5.60822919240011	0.0599190881120496	0.952268574985172	0.970002463562203	-6.83991511858595
MED6	-0.00514020078283206	7.99619598138114	-0.0595244513839259	0.952582567964592	0.970254608658892	-6.83993851747066
FAM224A /// FAM224B	-0.0191987179025137	5.3575581376042	-0.0595042832794189	0.952598614929895	0.970254608658892	-6.83993970912948
COL23A1	0.00917854629235393	6.0976013051988	0.0591500113702933	0.952880498262166	0.970499689045431	-6.8399605759007
CPEB4	-0.00609124569392172	10.7493451545552	-0.0586860617608081	0.953249657752771	0.970833634292248	-6.83998771430048
BCAR4	0.0190335966388515	4.0922371924072	0.0585582820132454	0.953351332437861	0.970855922091341	-6.83999515115266
DBIL5P	-0.0144888785387325	5.06007780466355	-0.0585548068496237	0.953354097645477	0.970855922091341	-6.83999535318268
CYP4F8	0.0179603740774694	3.08708880368221	0.0583190403650545	0.953541699706469	0.971004926055165	-6.84000903156286
MGAT5	0.00630606524175903	10.6711872398148	0.0582643425354853	0.953585223759227	0.97100720680652	-6.84001219706081
HAT1	-0.00432013370426532	11.5498755056072	-0.0580948373602682	0.953720102978321	0.971090801031031	-6.84002198787771
CD1E	-0.016351031137515	6.38160194633422	-0.058057398829653	0.953749893869763	0.971090801031031	-6.8400241465251
MVD	0.017280891812983	3.88079760546743	0.0579927180544842	0.95380136233431	0.971101166274316	-6.84002787263917
LOC101929268	0.015006273561359	4.28909698518504	0.0579082253930233	0.95386859601269	0.971127581084689	-6.84003273381494
CEP95	0.00444540422807549	9.0069983096783	0.0577755349514018	0.953974182967025	0.971158505934852	-6.84004035368247
CCDC70	-0.0180313348818855	3.8807648636965	-0.0577662734075831	0.953981552768658	0.971158505934852	-6.84004088488232
SMTNL1	-0.0127576086097525	5.1830252228738	-0.0574524968423398	0.954231240370813	0.971361829780675	-6.84005883135789
BACH1 /// GRIK1-AS2 /// LINC00189	-0.0183897455705244	3.29825483844867	-0.0574114808032013	0.954263879205454	0.971361829780675	-6.84006117004998
RAP1GDS1	0.00414055608707642	9.74344300801709	0.0572048022800078	0.954428346433289	0.971487199035398	-6.84007292923339
ATP6V1G2-DDX39B /// DDX39B /// SNORD84	0.00421798097722359	11.3566522734927	0.0570607263352176	0.954542997968656	0.971556691033963	-6.84008110149455
SLC38A3	0.0142981899225543	3.6844918716247	0.0570151914256675	0.954579233550334	0.971556691033963	-6.84008368003533
SPRR4	-0.00618097866368927	6.89056078936368	-0.0565661776066024	0.954936552953092	0.97186489442222	-6.84010899646192
RPRM	-0.0153403635022462	5.76683977652483	-0.056530817051802	0.954964692814282	0.97186489442222	-6.84011098166885
RPS23P6 /// RPS23P6	0.00562763356518303	5.92661200809243	0.0563804643508936	0.955084343833356	0.971902132906482	-6.84011940888703
OR52A1	0.0184710053834816	3.44903337935008	0.0563367128799324	0.955119161544201	0.971902132906482	-6.84012185692667
ENOSF1	-0.00691989288591621	10.4261461429012	-0.0562802903338703	0.955164063107875	0.971902132906482	-6.84012501114931
SORCS2	-0.015991132266727	8.31665198684603	-0.0562771361747641	0.955166573219954	0.971902132906482	-6.84012518738484
GSG1	-0.0133471389677577	2.88651171194034	-0.0560703726994115	0.955331118683222	0.972027509579053	-6.8401367185447
CMTM6	-0.00425009133218701	11.385948588826	-0.0558004266298303	0.955545948680712	0.972185089076096	-6.8401517095073
